AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3070,"Transportation, Storage, and Distribution Managers",broad,450,0.7,,,0.02,2,51.05,106190,0.5,31.65,37.87,50.84,60.22,75.83,65830,78770,105750,125250,157720,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3071,"Transportation, Storage, and Distribution Managers",detailed,450,0.7,,,0.02,2,51.05,106190,0.5,31.65,37.87,50.84,60.22,75.83,65830,78770,105750,125250,157720,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3110,Compensation and Benefits Managers,broad,310,1.3,,,0.02,2,57.28,119140,0.6,37.46,42.46,51.04,67.15,84.61,77910,88310,106150,139670,175980,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3111,Compensation and Benefits Managers,detailed,310,1.3,,,0.02,2,57.28,119140,0.6,37.46,42.46,51.04,67.15,84.61,77910,88310,106150,139670,175980,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3120,Human Resources Managers,broad,3820,1.1,,,0.18,13,60.59,126030,0.4,38.38,44.78,52.4,69.11,88.75,79830,93150,108990,143740,184600,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3121,Human Resources Managers,detailed,3820,1.1,,,0.18,13,60.59,126030,0.4,38.38,44.78,52.4,69.11,88.75,79830,93150,108990,143740,184600,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3130,Training and Development Managers,broad,850,5.1,,,0.04,3,50.17,104340,0.5,33.81,35.33,46.5,57.67,71.21,70330,73480,96720,119950,148110,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3131,Training and Development Managers,detailed,850,5.1,,,0.04,3,50.17,104340,0.5,33.81,35.33,46.5,57.67,71.21,70330,73480,96720,119950,148110,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9000,Other Management Occupations,minor,106300,0.3,,,5.14,64,59.99,124770,0.3,31.18,39.23,50.38,67.23,102.77,64860,81590,104790,139840,213770,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9010,"Farmers, Ranchers, and Other Agricultural Managers",broad,210,7.4,,,0.01,1,38.2,79460,0.7,25.93,32.66,37.46,41.16,51.84,53930,67930,77910,85610,107820,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,210,7.4,,,0.01,1,38.2,79460,0.7,25.93,32.66,37.46,41.16,51.84,53930,67930,77910,85610,107820,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9020,Construction Managers,broad,860,1,,,0.04,3,57.55,119700,0.4,38.48,41.83,53.05,65.85,82.66,80030,87010,110350,136960,171930,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9021,Construction Managers,detailed,860,1,,,0.04,3,57.55,119700,0.4,38.48,41.83,53.05,65.85,82.66,80030,87010,110350,136960,171930,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9030,Education and Childcare Administrators,broad,84280,0.3,,,4.08,60,61.76,128460,0.3,31.62,39.52,50.8,68.32,105.38,65770,82210,105670,142100,219200,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,270,1.9,,,0.01,2,36.29,75490,0.6,23.5,30.42,34.1,42.42,50.05,48880,63270,70940,88220,104100,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,3380,0.8,,,0.16,5,*,118490,0.4,*,*,*,*,*,77840,102020,110350,133720,162730,TRUE,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9033,"Education Administrators, Postsecondary",detailed,79360,0.3,,,3.84,53,62.22,129410,0.3,31.62,39.5,50.83,70.72,106.45,65770,82150,105720,147100,221410,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9039,"Education Administrators, All Other",detailed,1270,3.6,,,0.06,6,51.32,106750,0.8,30.35,37.49,44.74,59.42,77.1,63120,77980,93070,123590,160370,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9040,Architectural and Engineering Managers,broad,380,4.5,,,0.02,1,70.38,146390,0.9,47.16,54.35,67.87,82.18,99.92,98100,113040,141170,170930,207820,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9041,Architectural and Engineering Managers,detailed,380,4.5,,,0.02,1,70.38,146390,0.9,47.16,54.35,67.87,82.18,99.92,98100,113040,141170,170930,207820,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9050,Food Service Managers,broad,1030,2.1,,,0.05,2,39.62,82420,0.4,24.78,30.8,37.9,47.37,57.9,51540,64060,78840,98520,120430,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9051,Food Service Managers,detailed,1030,2.1,,,0.05,2,39.62,82420,0.4,24.78,30.8,37.9,47.37,57.9,51540,64060,78840,98520,120430,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9070,Entertainment and Recreation Managers,broad,480,2.4,,,0.02,2,52.03,108220,0.9,25.12,31.4,40.27,52.01,75.79,52260,65310,83760,108180,157640,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9072,"Entertainment and Recreation Managers, Except Gambling",detailed,480,2.4,,,0.02,2,52.03,108220,0.9,25.12,31.4,40.27,52.01,75.79,52260,65310,83760,108180,157640,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9080,Lodging Managers,broad,130,1.7,,,0.01,1,36.28,75460,0.5,19.93,19.93,31.64,46.72,58.08,41450,41450,65810,97180,120800,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9081,Lodging Managers,detailed,130,1.7,,,0.01,1,36.28,75460,0.5,19.93,19.93,31.64,46.72,58.08,41450,41450,65810,97180,120800,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9110,Medical and Health Services Managers,broad,4200,0.8,,,0.2,7,65.58,136410,0.3,37.53,46.24,58.79,78.69,103.48,78050,96180,122280,163660,215240,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9111,Medical and Health Services Managers,detailed,4200,0.8,,,0.2,7,65.58,136410,0.3,37.53,46.24,58.79,78.69,103.48,78050,96180,122280,163660,215240,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9120,Natural Sciences Managers,broad,2390,1.1,,,0.12,4,51.31,106720,0.5,30.65,38.01,47.27,61.06,80.34,63750,79060,98330,126990,167100,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9121,Natural Sciences Managers,detailed,2390,1.1,,,0.12,4,51.31,106720,0.5,30.65,38.01,47.27,61.06,80.34,63750,79060,98330,126990,167100,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9140,"Property, Real Estate, and Community Association Managers",broad,440,2,,,0.02,2,53.81,111920,2.3,25.24,32.15,46.43,64.21,97.44,52500,66870,96570,133570,202680,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9141,"Property, Real Estate, and Community Association Managers",detailed,440,2,,,0.02,2,53.81,111920,2.3,25.24,32.15,46.43,64.21,97.44,52500,66870,96570,133570,202680,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9150,Social and Community Service Managers,broad,1300,3.4,,,0.06,5,43.32,90100,0.3,30.17,32.05,40.04,48.59,61.25,62760,66670,83290,101070,127390,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9151,Social and Community Service Managers,detailed,1300,3.4,,,0.06,5,43.32,90100,0.3,30.17,32.05,40.04,48.59,61.25,62760,66670,83290,101070,127390,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-9160,Emergency Management Directors,broad,230,1.9,,,0.01,2,47.36,98510,1,29.33,36.05,43.97,55.78,69.13,61010,74980,91450,116010,143780,,
